customer_ID,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,City,State,Country,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,cluster
GK-14620,36157,CA-2013-101546,19-12-2013,25-12-2013,Standard Class,Grace Kelly,Corporate,Morristown,New Jersey,United States,US,East,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.98,entre 1 y 2,0.0,843.1706,225.42,Low,1
MD-17860,33202,CA-2014-154410,22-10-2014,25-10-2014,First Class,Michael Dominguez,Corporate,Indianapolis,Indiana,United States,US,Central,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,909.12,entre 7 y 8,0.0,9.0912,225.16,High,1
DB-13555,40068,CA-2014-115882,15-09-2014,18-09-2014,First Class,Dorothy Badders,Corporate,Raleigh,North Carolina,United States,US,South,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,942.784,entre 3 y 4,0.2,94.2784,223.51,High,1
CA-11965,37824,CA-2013-157791,24-12-2013,29-12-2013,Second Class,Carol Adams,Corporate,Warwick,Rhode Island,United States,US,East,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,1999.96,entre 3 y 4,0.0,899.982,223.21,Medium,1
NF-18385,34448,CA-2012-147830,15-12-2012,18-12-2012,First Class,Natalie Fritzler,Consumer,Newark,Ohio,United States,US,East,TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,1799.994,entre 1 y 2,0.7,-2639.9912,219.62,High,1
HW-14935,34809,CA-2014-140326,05-09-2014,07-09-2014,First Class,Helen Wasserman,Corporate,Chicago,Illinois,United States,US,Central,FUR-BO-10000112,Furniture,Bookcases,"Bush Birmingham Collection Bookcase, Dark Cherry",825.174,entre 9 y 10,0.3,-117.882,219.28,Critical,1
NC-18340,32447,CA-2012-112452,04-04-2012,04-04-2012,Same Day,Nat Carroll,Consumer,Lansing,Michigan,United States,US,Central,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,599.98,entre 1 y 2,0.0,209.993,218.9,Critical,1
SG-20080,33410,CA-2012-164882,31-10-2012,31-10-2012,Same Day,Sandra Glassco,Consumer,Redlands,California,United States,US,West,TEC-PH-10001578,Technology,Phones,Polycom SoundStation2 EX Conference phone,1295.84,entre 3 y 4,0.2,145.782,218.4,Critical,1
BB-11545,37567,CA-2014-102379,03-12-2014,07-12-2014,Standard Class,Brenda Bowman,Corporate,Oakland,California,United States,US,West,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,1159.056,entre 9 y 10,0.2,43.4646,217.38,High,1
PJ-18835,33732,CA-2012-154746,14-11-2012,17-11-2012,First Class,Patrick Jones,Corporate,Springfield,Virginia,United States,US,South,OFF-AP-10003057,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,826.11,entre 3 y 4,0.0,322.1829,215.64,Critical,1
VM-21685,40095,US-2013-150140,07-04-2013,11-04-2013,Standard Class,Valerie Mitchum,Home Office,Burlington,Vermont,United States,US,East,TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,1294.75,entre 5 y 6,0.0,336.635,214.54,High,1
SL-20155,33127,CA-2014-145884,22-10-2014,22-10-2014,Same Day,Sara Luxemburg,Home Office,Muskogee,Oklahoma,United States,US,Central,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,1439.92,entre 7 y 8,0.0,374.3792,214.24,High,1
GZ-14470,35697,CA-2013-131737,18-03-2013,18-03-2013,Same Day,Gary Zandusky,Consumer,Columbia,Maryland,United States,US,East,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,901.95,entre 3 y 4,0.0,297.6435,214.01,High,1
NF-18385,36928,CA-2011-127614,12-02-2011,16-02-2011,Standard Class,Natalie Fritzler,Consumer,Chesapeake,Virginia,United States,US,South,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,1256.22,entre 5 y 6,0.0,75.3732,212.94,High,1
JG-15115,31689,US-2011-135972,21-09-2011,23-09-2011,Second Class,Jack Garza,Consumer,Des Moines,Washington,United States,US,West,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,1799.97,entre 3 y 4,0.0,701.9883,211.9,High,1
DJ-13420,39859,CA-2013-123540,03-04-2013,07-04-2013,Second Class,Denny Joy,Corporate,Milwaukee,Wisconsin,United States,US,Central,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,1454.9,entre 5 y 6,0.0,378.274,211.16,High,1
ME-17320,40957,CA-2013-160717,07-06-2013,12-06-2013,Standard Class,Maria Etezadi,Home Office,Santa Barbara,California,United States,US,West,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,3023.928,entre 9 y 10,0.2,226.7946,207.32,Medium,1
VB-21745,38499,CA-2013-120369,29-10-2013,29-10-2013,Same Day,Victoria Brennan,Corporate,Rochester,New York,United States,US,East,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",756.8,entre 5 y 6,0.0,75.68,206.61,High,1
BT-11305,35674,CA-2011-166954,25-04-2011,30-04-2011,Standard Class,Beth Thompson,Home Office,San Gabriel,California,United States,US,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,1487.04,entre 5 y 6,0.2,148.704,205.45,High,1
BG-11695,32530,CA-2013-153682,31-05-2013,02-06-2013,First Class,Brooke Gillingham,Corporate,Cincinnati,Ohio,United States,US,East,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,839.988,entre 1 y 2,0.4,69.999,205.23,Critical,1
EH-13765,33216,US-2014-111423,18-08-2014,20-08-2014,First Class,Edward Hooks,Corporate,Watertown,New York,United States,US,East,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,895.92,entre 5 y 6,0.2,302.373,203.94,Medium,1
HA-14920,34815,US-2013-113649,10-08-2013,13-08-2013,First Class,Helen Andreada,Consumer,Fayetteville,North Carolina,United States,US,South,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,569.536,entre 3 y 4,0.2,64.0728,203.22,High,1
AB-10600,32664,US-2014-155425,11-11-2014,12-11-2014,First Class,Ann Blume,Corporate,Tucson,Arizona,United States,US,West,FUR-CH-10003312,Furniture,Chairs,Hon 2090 Pillow Soft Series Mid Back Swivel/Tilt Chairs,899.136,entre 3 y 4,0.2,-146.1096,202.24,High,1
JS-15595,34097,CA-2013-153318,26-10-2013,29-10-2013,First Class,Jill Stevenson,Corporate,Miami,Florida,United States,US,South,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,783.96,entre 5 y 6,0.2,78.396,202.09,High,1
DL-12925,38943,US-2011-115196,09-09-2011,13-09-2011,Standard Class,Daniel Lacy,Consumer,Greenville,North Carolina,United States,US,South,TEC-MA-10002073,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",1299.99,entre 1 y 2,0.5,-571.9956,199.8,High,1
LB-16795,38938,US-2013-157490,07-10-2013,08-10-2013,First Class,Laurel Beltran,Home Office,Pueblo,Colorado,United States,US,West,TEC-MA-10001695,Technology,Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer,703.71,entre 5 y 6,0.7,-938.28,199.5,High,1
BM-11650,34481,CA-2014-152912,10-11-2014,13-11-2014,Second Class,Brian Moss,Corporate,Columbia,Maryland,United States,US,East,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,544.38,entre 3 y 4,0.0,157.8702,196.07,Critical,1
DB-13060,31730,CA-2013-127369,07-06-2013,08-06-2013,First Class,Dave Brooks,Consumer,Lowell,Massachusetts,United States,US,East,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,714.3,entre 5 y 6,0.0,207.147,195.49,Critical,1
JM-16195,39933,CA-2011-160094,30-04-2011,02-05-2011,First Class,Justin MacKendrick,Consumer,Louisville,Kentucky,United States,US,South,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,826.0,entre 5 y 6,0.0,214.76,194.34,Critical,1
SK-19990,34025,CA-2014-119193,23-12-2014,25-12-2014,First Class,Sally Knutson,Consumer,Toledo,Ohio,United States,US,East,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,629.958,entre 7 y 8,0.4,94.4937,192.33,Critical,1
LC-16930,33715,CA-2013-107202,22-05-2013,29-05-2013,Standard Class,Linda Cazamias,Corporate,Sparks,Nevada,United States,US,West,TEC-MA-10000112,Technology,Machines,Panasonic KX MB2061 Multifunction Printer,2396.4,entre 9 y 10,0.2,179.73,192.24,Medium,1
NH-18610,33133,CA-2014-122693,20-02-2014,22-02-2014,Second Class,Nicole Hansen,Corporate,Roswell,Georgia,United States,US,South,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,1245.86,entre 7 y 8,0.0,361.2994,192.04,High,1
LL-16840,38755,CA-2012-137974,16-04-2012,18-04-2012,First Class,Lauren Leatherbury,Consumer,Waynesboro,Virginia,United States,US,South,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,1196.86,entre 7 y 8,0.0,119.686,189.58,Medium,1
PO-19180,31733,CA-2013-147375,13-06-2013,15-06-2013,Second Class,Philisse Overcash,Home Office,Chicago,Illinois,United States,US,Central,TEC-MA-10002937,Technology,Machines,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",1007.979,entre 3 y 4,0.3,43.1991,189.34,High,1
AH-10075,39745,CA-2014-125451,24-10-2014,25-10-2014,First Class,Adam Hart,Corporate,Cranston,Rhode Island,United States,US,East,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",637.896,entre 3 y 4,0.3,-127.5792,188.95,Critical,1
CC-12610,34779,CA-2011-124688,27-08-2011,29-08-2011,First Class,Corey Catlett,Corporate,Springfield,Virginia,United States,US,South,TEC-PH-10000455,Technology,Phones,GE 30522EE2,579.95,entre 5 y 6,0.0,168.1855,187.03,Critical,1
LP-17095,39566,CA-2014-121790,31-01-2014,07-02-2014,Standard Class,Liz Preis,Consumer,Aurora,Illinois,United States,US,Central,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,2003.168,entre 3 y 4,0.2,250.396,186.65,Medium,1
MH-18115,34884,CA-2014-121839,25-09-2014,29-09-2014,Standard Class,Mick Hernandez,Home Office,Lancaster,Ohio,United States,US,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,1169.694,entre 3 y 4,0.4,-253.4337,185.77,High,1
IM-15070,32730,CA-2011-120768,19-12-2011,21-12-2011,Second Class,Irene Maddox,Consumer,Florence,Alabama,United States,US,South,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,1819.86,entre 13 y14,0.0,163.7874,185.34,High,1
QJ-19255,41038,CA-2012-117086,08-11-2012,12-11-2012,Standard Class,Quincy Jones,Corporate,Burlington,Vermont,United States,US,East,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",4404.9,entre 5 y 6,0.0,1013.127,184.44,Medium,1
BM-11650,37012,CA-2012-124107,09-10-2012,12-10-2012,Second Class,Brian Moss,Corporate,Ann Arbor,Michigan,United States,US,Central,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,619.95,entre 5 y 6,0.0,111.591,181.01,Critical,1
MH-17455,35236,US-2013-143448,11-12-2013,11-12-2013,Same Day,Mark Hamilton,Consumer,Greenwood,Indiana,United States,US,Central,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1424.9,entre 5 y 6,0.0,356.225,180.31,High,1
RP-19390,40528,CA-2011-148383,27-12-2011,31-12-2011,Standard Class,Resi Pölking,Consumer,Phoenix,Arizona,United States,US,West,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,946.764,entre 5 y 6,0.7,-694.2936,179.87,High,1
KF-16285,36765,CA-2011-132451,26-09-2011,27-09-2011,First Class,Karen Ferguson,Home Office,San Diego,California,United States,US,West,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",585.552,entre 3 y 4,0.2,73.194,179.73,Critical,1
KB-16585,35065,CA-2011-153913,16-12-2011,20-12-2011,Second Class,Ken Black,Corporate,Hialeah,Florida,United States,US,South,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,1013.832,entre 9 y 10,0.2,101.3832,178.96,Medium,1
RF-19345,36185,CA-2013-163167,29-11-2013,02-12-2013,Second Class,Randy Ferguson,Corporate,Marietta,Georgia,United States,US,South,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,1126.02,entre 3 y 4,0.0,56.301,178.38,Medium,1
HW-14935,41244,CA-2014-121559,02-06-2014,04-06-2014,Second Class,Helen Wasserman,Corporate,Indianapolis,Indiana,United States,US,Central,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,1925.88,entre 5 y 6,0.0,539.2464,177.72,High,1
TC-21295,35155,CA-2011-140816,20-12-2011,20-12-2011,Same Day,Toby Carlisle,Consumer,Thornton,Colorado,United States,US,West,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,447.944,entre 7 y 8,0.2,89.5888,177.54,Critical,1
TP-21130,36357,CA-2013-109722,06-12-2013,08-12-2013,Second Class,Theone Pippenger,Consumer,Georgetown,Kentucky,United States,US,South,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,584.82,entre 9 y 10,0.0,70.1784,177.4,High,1
MV-18190,35979,CA-2013-127698,02-12-2013,02-12-2013,Same Day,Mike Vittorini,Consumer,Raleigh,North Carolina,United States,US,South,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,863.928,entre 9 y 10,0.2,86.3928,177.24,High,1
MM-17920,38173,US-2013-121013,06-09-2013,11-09-2013,Standard Class,Michael Moore,Consumer,Chesapeake,Virginia,United States,US,South,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",1652.94,entre 3 y 4,0.0,314.0586,177.12,High,1
BM-11650,34479,CA-2014-152912,10-11-2014,13-11-2014,Second Class,Brian Moss,Corporate,Columbia,Maryland,United States,US,East,TEC-AC-10004666,Technology,Accessories,Maxell iVDR EX 500GB Cartridge,826.62,entre 3 y 4,0.0,355.4466,176.78,Critical,1
JL-15835,38817,US-2014-167920,10-12-2014,13-12-2014,Second Class,John Lee,Consumer,Richmond,Kentucky,United States,US,South,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,1399.98,entre 1 y 2,0.0,629.991,176.63,High,1
TB-21400,33945,CA-2011-131002,07-09-2011,12-09-2011,Second Class,Tom Boeckenhauer,Consumer,Tulsa,Oklahoma,United States,US,Central,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",821.88,entre 5 y 6,0.0,213.6888,176.04,High,1
JE-15610,34415,CA-2012-121720,11-06-2012,12-06-2012,First Class,Jim Epp,Corporate,Lakeland,Florida,United States,US,South,FUR-CH-10003312,Furniture,Chairs,Hon 2090 Pillow Soft Series Mid Back Swivel/Tilt Chairs,1123.92,entre 5 y 6,0.2,-182.637,173.17,Medium,1
RW-19540,39234,CA-2014-166093,18-08-2014,25-08-2014,Standard Class,Rick Wilson,Corporate,Brentwood,California,United States,US,West,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,2518.29,entre 9 y 10,0.0,654.7554,173.07,Medium,1
YS-21880,32910,CA-2014-138380,22-12-2014,26-12-2014,Standard Class,Yana Sorensen,Corporate,Oakland,California,United States,US,West,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,1000.02,entre 7 y 8,0.0,290.0058,172.55,High,1
LF-17185,41071,CA-2011-169019,26-07-2011,30-07-2011,Standard Class,Luke Foster,Consumer,San Antonio,Texas,United States,US,Central,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,2177.584,entre 7 y 8,0.8,-3701.8928,172.07,Medium,1
VD-21670,32672,CA-2011-126361,04-08-2011,09-08-2011,Second Class,Valerie Dominguez,Consumer,Pleasant Grove,Utah,United States,US,West,OFF-AP-10003590,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,1089.75,entre 3 y 4,0.0,305.13,171.65,High,1
TH-21550,32190,CA-2014-133256,27-06-2014,28-06-2014,First Class,Tracy Hopkins,Home Office,Detroit,Michigan,United States,US,Central,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,543.92,entre 7 y 8,0.0,135.98,171.35,High,1
JK-15730,32089,CA-2013-105256,21-05-2013,21-05-2013,Same Day,Joe Kamberova,Consumer,Asheville,North Carolina,United States,US,South,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1363.96,entre 5 y 6,0.2,85.2475,171.31,Medium,1
MK-17905,37559,CA-2013-132479,25-09-2013,27-09-2013,First Class,Michael Kennedy,Corporate,Rockford,Illinois,United States,US,Central,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,442.372,entre 7 y 8,0.8,-729.9138,169.09,Critical,1
KT-16465,33276,CA-2013-112669,15-04-2013,15-04-2013,Same Day,Kean Takahito,Consumer,Glendale,Arizona,United States,US,West,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,933.536,entre 3 y 4,0.2,105.0228,166.67,Medium,1
FH-14365,37060,CA-2012-162047,03-11-2012,05-11-2012,First Class,Fred Hopkins,Corporate,Long Beach,New York,United States,US,East,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,1448.82,entre 9 y 10,0.1,209.274,166.37,Medium,1
MB-18085,37932,CA-2014-144498,07-05-2014,07-05-2014,Same Day,Mick Brown,Consumer,Charlotte,North Carolina,United States,US,South,TEC-PH-10004977,Technology,Phones,GE 30524EE4,627.168,entre 3 y 4,0.2,70.5564,165.08,High,1
BP-11185,40726,CA-2012-166219,28-08-2012,01-09-2012,Standard Class,Ben Peterman,Corporate,Dallas,Texas,United States,US,Central,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,1099.96,entre 5 y 6,0.2,82.497,164.84,High,1
JD-16150,37109,US-2012-163279,22-03-2012,26-03-2012,Standard Class,Justin Deggeller,Corporate,San Diego,California,United States,US,West,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,1487.976,entre 3 y 4,0.2,185.997,163.54,Medium,1
YC-21895,36771,CA-2014-121741,27-12-2014,27-12-2014,Same Day,Yoseph Carroll,Corporate,Fremont,Nebraska,United States,US,Central,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,750.68,entre 1 y 2,0.0,37.534,163.0,High,1
ML-17755,34366,US-2014-120089,01-12-2014,01-12-2014,Same Day,Max Ludwig,Home Office,Toledo,Ohio,United States,US,East,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,663.936,entre 3 y 4,0.2,82.992,162.74,High,1
CG-12520,31298,CA-2013-152156,09-11-2013,12-11-2013,Second Class,Claire Gute,Consumer,Henderson,Kentucky,United States,US,South,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",731.94,entre 3 y 4,0.0,219.582,161.71,Critical,1
TT-21460,33053,CA-2012-135622,08-12-2012,11-12-2012,Second Class,Tonja Turnell,Home Office,Fort Worth,Texas,United States,US,Central,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,1718.4,entre 5 y 6,0.2,150.36,161.69,Medium,1
JL-15505,40483,CA-2014-156776,08-08-2014,12-08-2014,Standard Class,Jeremy Lonsdale,Consumer,Westminster,California,United States,US,West,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,1473.1,entre 5 y 6,0.0,412.468,161.21,High,1
AS-10045,32637,CA-2014-113481,03-01-2014,05-01-2014,First Class,Aaron Smayling,Corporate,Jacksonville,North Carolina,United States,US,South,TEC-MA-10002178,Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone,695.7,entre 1 y 2,0.5,-27.828,160.19,High,1
DL-13495,36047,CA-2013-127649,08-10-2013,10-10-2013,First Class,Dionis Lloyd,Corporate,Spokane,Washington,United States,US,West,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,837.6,entre 3 y 4,0.2,62.82,159.94,High,1
LS-16975,35543,CA-2014-117702,29-11-2014,05-12-2014,Standard Class,Lindsay Shagiari,Home Office,Baltimore,Maryland,United States,US,East,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1049.2,entre 5 y 6,0.0,272.792,159.11,Low,1
KL-16645,35714,CA-2014-112900,10-04-2014,13-04-2014,Second Class,Ken Lonsdale,Consumer,Detroit,Michigan,United States,US,Central,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,478.24,entre 7 y 8,0.0,219.9904,158.68,Critical,1
RF-19345,36186,CA-2013-163167,29-11-2013,02-12-2013,Second Class,Randy Ferguson,Corporate,Marietta,Georgia,United States,US,South,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",1263.3,entre 5 y 6,0.0,315.825,158.18,Medium,1
